user_id,age,location_country,count
21550,,canada,3
21750,37.0,usa,5
22088,45.0,usa,2
22828,,canada,2
26182,30.0,usa,8
34597,53.0,canada,15
35953,37.0,usa,4
44910,,usa,1
69382,,usa,1
69597,,usa,1
73292,33.0,usa,1
73303,40.0,usa,2
76851,31.0,usa,2
88825,19.0,usa,1
89402,,usa,1
93386,55.0,usa,7
95881,,usa,1
96843,35.0,usa,4
104468,,canada,2
105987,,usa,10
108496,30.0,canada,1
111027,28.0,usa,4
111657,35.0,usa,7
114075,38.0,netherlands,9
115783,33.0,usa,3
117328,,usa,1
149893,25.0,usa,9
150000,,usa,4
154543,29.0,usa,29
156144,23.0,usa,2
157123,,canada,2
166934,51.0,germany,3
167192,,usa,4
172311,32.0,canada,3
172326,51.0,usa,2
178144,27.0,usa,3
182821,,usa,1
182931,32.0,canada,13
186457,33.0,newzealand,8
196253,34.0,usa,16
197728,29.0,germany,5
200607,,canada,3
201557,,canada,9
204972,,germany,5
208095,,usa,18
210275,39.0,usa,1
211292,29.0,usa,1
220118,,germany,1
226215,31.0,usa,1
226961,,canada,2
231305,,canada,1
233392,51.0,canada,2
233931,49.0,usa,1
237660,,australia,2
242884,,canada,3
243996,,usa,5
247059,,usa,1
247336,20.0,usa,1
248003,,canada,14
251391,30.0,usa,5
253622,37.0,netherlands,1
254022,20.0,germany,6
259399,34.0,usa,2
260406,28.0,usa,3
3944,,canada,2
7954,,usa,3
13231,,canada,1
21333,66.0,usa,2
31436,,usa,2
35925,22.0,usa,3
36229,,usa,6
42718,50.0,usa,71
51982,39.0,usa,1
53186,,canada,1
59486,51.0,usa,2
64435,51.0,usa,16
73548,,usa,21
74051,39.0,usa,2
82414,56.0,usa,1
82431,,usa,5
82445,56.0,usa,5
97044,59.0,usa,7
100506,,usa,5
107911,39.0,usa,1
109084,44.0,usa,4
114649,33.0,usa,3
128906,,usa,3
132946,64.0,canada,1
133957,,usa,10
138518,31.0,usa,1
150706,,usa,7
153336,60.0,usa,4
153682,33.0,usa,1
168169,,usa,1
173280,41.0,usa,4
176418,46.0,usa,2
182055,18.0,usa,1
184402,37.0,canada,1
190523,63.0,canada,1
197973,,usa,2
202174,50.0,usa,5
202648,,usa,1
206967,,usa,3
213312,47.0,usa,32
223291,,usa,9
223315,,usa,2
231672,,usa,1
233037,42.0,usa,1
234023,40.0,canada,20
240932,,canada,5
246201,,usa,2
255582,,canada,4
257554,,usa,5
262713,31.0,usa,1
263238,,usa,5
263357,,usa,12
265043,31.0,usa,3
265241,40.0,usa,1
275305,,usa,15
12091,44.0,canada,1
19858,54.0,canada,1
27329,21.0,usa,5
27870,45.0,usa,2
27961,,usa,3
33563,40.0,usa,1
37045,45.0,israel,1
38437,,usa,1
48424,49.0,usa,4
50970,,usa,3
78346,,usa,1
91627,,canada,10
93098,,usa,2
97319,69.0,canada,1
107187,69.0,canada,2
118467,,usa,2
121719,25.0,usa,4
127620,43.0,usa,3
131559,,canada,2
138604,42.0,spain,1
146428,,canada,8
152169,,canada,1
152971,27.0,usa,1
161583,,usa,3
162596,30.0,usa,5
171025,,empty,1
179030,40.0,usa,3
185683,,canada,5
192302,,canada,1
193716,35.0,canada,6
202073,29.0,canada,5
204719,,usa,1
215627,,usa,10
227313,,usa,2
229041,,usa,9
231132,,usa,9
236409,47.0,usa,2
239626,52.0,usa,42
241062,,usa,1
243315,,usa,1
251398,25.0,usa,5
258795,27.0,canada,4
269229,,canada,1
270272,62.0,usa,1
277651,38.0,canada,1
278522,,usa,7
266867,,united kingdom,7
205745,,usa,5
1083,,usa,5
6652,41.0,usa,1
8712,,usa,1
11933,,usa,2
13164,33.0,usa,3
27245,39.0,usa,1
29944,54.0,usa,3
31139,36.0,canada,4
33663,25.0,usa,3
44611,20.0,usa,14
46659,,usa,1
59209,41.0,canada,14
69252,,canada,16
93141,,canada,18
95364,35.0,usa,1
96869,28.0,spain,13
107972,,usa,2
111704,50.0,netherlands,6
122825,,canada,1
131943,,united kingdom,1
138286,,usa,2
165436,35.0,usa,1
165806,57.0,united kingdom,42
203840,28.0,usa,1
229952,,usa,1
233923,29.0,usa,3
236113,25.0,canada,2
245489,,usa,1
262066,27.0,usa,2
262426,33.0,usa,3
262607,32.0,usa,4
274305,24.0,canada,1
275274,47.0,usa,7
37250,43.0,usa,1
228391,34.0,usa,2
88320,30.0,usa,4
90731,29.0,usa,29
113212,52.0,usa,1
149909,22.0,malaysia,4
230009,,empty,1
248539,,usa,3
252110,23.0,usa,1
176879,,usa,8
17590,16.0,usa,1
49025,,usa,1
31082,,saintlucia,9
59490,52.0,usa,2
168029,15.0,usa,14
40812,58.0,usa,1
229721,24.0,usa,4
45530,23.0,canada,6
102978,52.0,usa,2
218404,30.0,usa,10
68000,10.0,canada,15
177459,59.0,canada,2
56634,,usa,1
182157,30.0,usa,5
99638,32.0,usa,1
87129,,usa,6
219353,37.0,canada,11
276307,35.0,united kingdom,21
15883,28.0,usa,1
65935,,usa,1
91532,,usa,7
93161,,usa,5
134118,,usa,15
140424,38.0,usa,2
160881,,usa,6
165268,73.0,usa,24
193904,,usa,2
201058,,usa,22
212802,51.0,usa,1
228128,,usa,1
236961,,usa,3
248772,,usa,12
278085,27.0,usa,1
6069,,usa,1
11638,,usa,13
15268,35.0,usa,1
15945,36.0,usa,19
35518,,usa,3
39572,,usa,2
52007,,usa,1
53790,,usa,4
66832,,usa,1
83090,39.0,usa,1
95362,23.0,canada,1
120665,59.0,usa,1
150508,,usa,3
155519,35.0,usa,1
158852,56.0,usa,3
161899,,united kingdom,3
175446,,usa,1
187931,,usa,7
202514,31.0,usa,3
210330,,usa,3
212909,,usa,2
230878,31.0,usa,7
251615,21.0,usa,1
258556,50.0,empty,9
267930,,usa,1
7523,35.0,usa,1
9876,,usa,3
14180,,usa,10
18671,,usa,5
34636,,usa,18
45136,25.0,usa,5
50063,,usa,2
52400,18.0,usa,2
57920,39.0,usa,6
68531,,usa,2
72875,,usa,5
106848,,usa,5
115161,,usa,2
152474,,usa,3
171400,,empty,1
189492,22.0,usa,2
222978,40.0,usa,1
235872,,usa,6
242873,,usa,1
258291,17.0,canada,4
258588,55.0,usa,4
276273,,netherlands,1
79709,51.0,usa,2
139273,34.0,singapore,6
257991,,usa,1
60586,34.0,united kingdom,6
158864,26.0,usa,2
272,20.0,usa,2
91576,31.0,united kingdom,8
117700,39.0,canada,18
138975,44.0,usa,3
188359,,usa,1
221717,,usa,1
263099,,usa,2
62561,,usa,1
225248,19.0,usa,1
32764,24.0,australia,3
35599,31.0,usa,1
36839,33.0,usa,17
55244,,switzerland,3
84902,36.0,usa,6
92316,19.0,usa,11
102099,,usa,2
212740,,usa,2
228073,32.0,usa,4
232295,,usa,1
250932,27.0,usa,1
268419,40.0,usa,3
269940,29.0,usa,7
174830,,usa,64
196648,,usa,2
244172,57.0,usa,3
263300,51.0,usa,4
273,,usa,1
85018,,usa,2
289,15.0,usa,2
232597,,usa,6
21192,28.0,usa,2
26490,52.0,usa,2
191446,,canada,1
192096,,usa,1
300,,usa,5
26586,60.0,usa,2
34501,46.0,usa,9
36413,32.0,japan,5
60977,,usa,9
70401,23.0,usa,15
82003,,newzealand,1
107510,27.0,portugal,12
108444,47.0,canada,1
110317,22.0,usa,11
116744,32.0,usa,8
138425,48.0,usa,10
158925,71.0,usa,2
190492,,usa,4
201575,31.0,usa,5
208633,,canada,2
238415,,usa,1
240906,,canada,26
131178,,canada,4
200245,,usa,20
261773,,austria,2
97232,55.0,usa,1
278257,41.0,usa,5
194758,37.0,usa,1
85510,43.0,usa,8
104862,,usa,7
121176,62.0,usa,6
206573,,usa,7
255305,56.0,usa,4
302,53.0,usa,1
112231,44.0,usa,3
18366,33.0,usa,7
56028,39.0,sweden,1
73045,18.0,canada,3
75809,27.0,usa,6
84715,22.0,usa,3
84820,,usa,20
119583,19.0,usa,1
198314,,usa,1
240743,32.0,usa,1
245237,42.0,canada,1
252227,25.0,usa,2
273841,28.0,canada,1
310,26.0,spain,1
313,,usa,1
323,23.0,usa,1
13604,51.0,usa,15
142103,36.0,usa,4
194174,30.0,usa,1
205179,,germany,4
5296,34.0,usa,2
16599,33.0,usa,14
36759,28.0,usa,1
45107,,usa,16
46541,,canada,6
47396,,usa,2
50748,,usa,3
53446,41.0,usa,1
54167,50.0,usa,1
56341,19.0,usa,4
77500,,usa,1
94942,34.0,usa,1
100274,,canada,1
103191,47.0,usa,1
118127,49.0,usa,3
118172,,usa,1
121868,60.0,usa,1
122186,,usa,1
128579,,usa,1
143353,51.0,canada,3
143743,,usa,9
154583,,usa,1
156605,,canada,1
164870,28.0,spain,7
172089,,usa,4
174714,25.0,usa,1
192088,,canada,1
200250,,canada,2
201701,,usa,1
208667,40.0,usa,1
214205,,usa,3
216432,60.0,usa,2
221690,,usa,6
221917,,usa,1
231227,,usa,2
244570,22.0,usa,1
252529,,canada,1
252909,,usa,3
260803,59.0,usa,2
273473,30.0,canada,1
276121,,usa,1
79950,27.0,portugal,3
88620,27.0,netherlands,25
257472,31.0,portugal,3
337,17.0,spain,1
76148,28.0,spain,4
156765,24.0,spain,9
186736,,spain,12
229506,23.0,spain,1
339,20.0,finland,1
1161,,usa,5
44432,,usa,1
84135,52.0,usa,2
18745,,canada,1
28877,68.0,usa,1
76821,23.0,usa,1
91491,26.0,finland,9
112169,18.0,usa,3
137068,57.0,mexico,1
177186,42.0,usa,22
195898,,usa,1
206691,28.0,usa,19
206755,29.0,usa,2
230180,33.0,usa,10
236728,,usa,5
267700,,usa,1
214434,,usa,2
356,,usa,1
66960,,belgium,9
74689,39.0,usa,39
100783,44.0,usa,8
172382,44.0,united kingdom,2
265685,,usa,3
267778,47.0,empty,5
278586,63.0,usa,2
361,25.0,spain,2
71981,30.0,spain,15
80603,31.0,spain,13
113200,47.0,spain,1
125376,28.0,spain,1
127357,30.0,spain,1
234534,23.0,spain,1
362,63.0,canada,1
128652,,canada,3
151558,54.0,canada,1
125540,60.0,usa,10
188270,28.0,united kingdom,1
372,22.0,germany,1
14525,31.0,germany,1
41227,40.0,germany,25
54731,28.0,switzerland,7
55331,35.0,germany,2
61494,,germany,7
84619,44.0,germany,1
125442,20.0,germany,3
245729,38.0,germany,5
276994,25.0,austria,14
376,35.0,usa,2
14281,,usa,15
22396,,usa,2
68683,,usa,4
69903,53.0,usa,1
70493,,usa,3
72968,45.0,usa,1
87108,43.0,usa,10
95131,61.0,usa,5
98669,,usa,1
116191,39.0,usa,1
128727,45.0,usa,1
155075,,usa,1
173343,,usa,23
181532,,usa,16
192707,,usa,1
201049,,usa,1
220564,28.0,usa,12
242220,,usa,2
266092,,usa,2
57002,,usa,9
62239,9.0,canada,16
67921,,usa,1
101816,9.0,usa,1
129494,14.0,usa,15
134782,,empty,3
6135,,usa,1
25760,26.0,usa,2
32135,14.0,usa,1
34600,37.0,canada,12
44467,29.0,usa,10
45782,64.0,usa,1
55243,63.0,usa,1
55458,44.0,usa,2
58708,49.0,usa,7
62457,,usa,6
65419,15.0,usa,1
72296,33.0,usa,8
89653,54.0,usa,1
101141,57.0,usa,17
110361,29.0,usa,23
117068,27.0,usa,4
123055,,usa,1
124720,36.0,usa,11
126030,24.0,usa,1
133205,29.0,usa,1
134839,57.0,usa,3
138761,47.0,usa,4
151655,57.0,usa,1
152963,54.0,usa,3
155287,51.0,united kingdom,5
189012,41.0,usa,3
194364,40.0,usa,2
211232,38.0,usa,1
217701,39.0,austria,2
218514,27.0,usa,5
224528,32.0,united kingdom,3
233261,,usa,1
236866,43.0,usa,1
241697,36.0,usa,1
243008,33.0,usa,1
247788,41.0,usa,1
253773,28.0,usa,1
256487,48.0,usa,1
274881,33.0,switzerland,7
278800,45.0,usa,1
22229,,empty,1
143049,,usa,1
239642,,canada,3
247887,27.0,portugal,3
15626,,belgium,1
118993,,usa,3
159564,33.0,portugal,1
192544,27.0,portugal,2
194877,30.0,usa,8
223161,,usa,7
251984,,usa,3
2041,,usa,7
13763,,usa,2
15171,,canada,1
94897,29.0,usa,8
105974,,usa,5
121558,,usa,1
228896,22.0,usa,1
272052,53.0,usa,10
13280,65.0,usa,13
20622,,canada,6
43896,,usa,2
60914,,usa,3
61700,,usa,2
73603,56.0,usa,6
85268,36.0,usa,5
114722,22.0,usa,2
119488,41.0,usa,9
124574,37.0,usa,4
138641,,usa,7
152020,,usa,3
159754,60.0,usa,7
170368,51.0,usa,2
172580,,usa,3
198585,34.0,usa,2
211770,23.0,usa,13
219609,37.0,usa,7
226891,,usa,1
241641,,usa,1
241952,54.0,usa,2
104337,,usa,4
162439,37.0,germany,1
178471,,usa,2
200487,26.0,canada,1
230641,,usa,1
241861,55.0,usa,11
29419,,usa,9
221186,41.0,usa,14
23933,43.0,usa,9
115717,,usa,2
150327,,usa,15
254919,,usa,1
83680,27.0,usa,1
102431,24.0,usa,1
106417,,usa,4
109519,32.0,usa,10
127122,,usa,10
136215,43.0,usa,1
143965,31.0,usa,8
149403,45.0,usa,3
168205,44.0,usa,1
169476,31.0,usa,3
175794,32.0,usa,6
238757,45.0,usa,5
240650,,usa,3
250502,44.0,usa,1
256248,,canada,1
256713,49.0,netherlands,2
269781,35.0,usa,2
273603,40.0,canada,3
104103,,usa,3
112313,,usa,1
136551,36.0,usa,4
154633,30.0,usa,3
222914,29.0,usa,4
234406,,usa,10
254707,42.0,usa,6
129563,,usa,5
274709,10.0,usa,1
213866,9.0,canada,2
272897,,usa,38
39928,,canada,5
40893,55.0,usa,2
47900,,usa,1
53027,,usa,2
54512,47.0,usa,5
100497,54.0,usa,1
120733,41.0,nepal,1
151216,,usa,1
171107,,usa,4
176094,22.0,usa,5
243186,,usa,2
255625,53.0,usa,4
264955,,usa,3
89128,,usa,7
6671,54.0,usa,7
16805,47.0,usa,4
35598,,usa,3
79150,,usa,7
108261,66.0,usa,8
165215,37.0,usa,1
170847,,usa,3
176074,63.0,usa,1
194177,33.0,usa,1
208236,30.0,usa,7
44280,25.0,usa,1
45416,48.0,usa,13
3569,,usa,5
47891,38.0,usa,1
59133,27.0,usa,3
75018,,usa,1
83208,,usa,3
88481,48.0,usa,1
108773,57.0,canaryislands,50
135143,,usa,1
163754,,usa,5
166812,18.0,finland,1
231847,51.0,usa,1
245750,,usa,7
5273,,usa,1
29690,,usa,1
41980,17.0,canada,4
164056,17.0,usa,2
14230,30.0,usa,1
40939,25.0,usa,4
44421,23.0,canada,2
56323,,canada,5
86276,16.0,singapore,8
94688,,canada,1
95554,36.0,usa,3
110785,30.0,usa,1
116676,47.0,canada,7
117196,,usa,6
139902,,united kingdom,1
173508,26.0,usa,1
175235,44.0,usa,1
180458,,canada,1
188796,,canada,18
208251,35.0,usa,11
275074,41.0,usa,6
13646,29.0,usa,1
48342,18.0,usa,6
61915,,usa,1
75096,28.0,usa,5
75292,20.0,usa,1
99169,61.0,united kingdom,2
122782,38.0,usa,17
124127,,france,1
125178,31.0,norway,1
125840,38.0,usa,1
129444,30.0,usa,9
144943,,usa,5
148226,34.0,australia,1
152723,29.0,usa,1
153865,,usa,9
154004,17.0,usa,1
187626,28.0,united kingdom,4
257532,24.0,usa,3
269499,15.0,usa,1
271533,34.0,usa,2
58489,24.0,romania,3
274385,46.0,canada,1
44190,50.0,usa,27
269009,16.0,united kingdom,14
80157,19.0,romania,3
268022,52.0,usa,11
165503,17.0,romania,19
387,17.0,usa,4
148966,35.0,usa,79
10924,20.0,usa,4
26616,20.0,usa,7
30168,,usa,1
75595,35.0,netherlands,4
95525,46.0,united kingdom,25
245874,25.0,portugal,1
262642,20.0,usa,4
7079,,canada,4
16908,55.0,usa,18
19648,27.0,usa,1
31404,,usa,4
31692,33.0,usa,2
38618,38.0,canada,1
52691,,usa,1
60029,42.0,usa,12
68126,49.0,usa,1
82587,,canada,3
93355,,usa,18
149194,,usa,1
167865,,canada,4
176679,41.0,canada,1
220841,,usa,3
251017,35.0,usa,1
275481,64.0,usa,5
12680,20.0,usa,1
15890,,usa,2
22274,,usa,2
26377,,usa,2
48503,28.0,usa,3
55454,32.0,usa,7
55787,,usa,3
57621,,usa,1
60253,,usa,3
74825,38.0,australia,4
87007,53.0,usa,1
92020,,usa,1
105576,,usa,8
121417,,usa,1
125332,47.0,usa,1
133272,45.0,usa,10
136782,15.0,usa,2
163186,,usa,1
174993,,usa,1
189403,33.0,canada,4
229160,,usa,1
264760,,usa,1
266589,,usa,3
268026,39.0,usa,2
268489,51.0,usa,4
274142,54.0,canada,1
28181,,usa,1
72785,39.0,usa,19
80503,27.0,usa,1
88416,,usa,22
4059,,usa,2
4938,30.0,usa,18
5638,,usa,5
6670,54.0,usa,1
11053,,malaysia,1
14966,,usa,1
16631,,usa,1
18629,41.0,usa,2
21141,18.0,usa,2
23896,75.0,usa,1
26025,,usa,1
27557,51.0,usa,2
28884,38.0,canada,4
51924,,canada,5
54808,32.0,ireland,3
62887,46.0,usa,4
67270,,canada,23
74517,,usa,2
75281,58.0,usa,1
79563,,usa,3
80841,51.0,usa,2
82578,,usa,3
85273,,usa,4
90088,28.0,usa,7
93630,,usa,5
96108,29.0,usa,1
97620,,usa,1
104560,,usa,1
106606,44.0,usa,1
111124,,canada,2
124093,26.0,usa,2
126404,38.0,usa,4
126653,,usa,3
127581,,usa,3
130243,,canada,2
132012,,usa,2
138054,,usa,1
144975,,usa,1
149198,17.0,usa,1
149400,48.0,usa,1
151663,,usa,1
161615,,usa,2
162035,,usa,4
169075,33.0,usa,1
171165,36.0,malaysia,8
173020,,usa,1
179334,37.0,usa,1
187198,,usa,2
187232,83.0,usa,1
188265,37.0,usa,1
198002,29.0,usa,1
202287,,usa,2
203756,,usa,1
205487,36.0,usa,29
212631,57.0,usa,10
234736,14.0,usa,2
243584,,usa,9
246495,,usa,4
254261,,usa,2
255677,,usa,3
256633,,usa,3
257378,,usa,1
258842,28.0,usa,2
263846,,usa,1
266164,,usa,10
266584,,usa,1
267297,,usa,4
267738,35.0,usa,3
187110,73.0,usa,4
187932,50.0,usa,2
276634,,usa,6
8240,50.0,usa,2
9083,,usa,3
11668,35.0,usa,1
27891,27.0,usa,5
28495,,usa,4
34957,21.0,usa,1
49723,,usa,4
90176,,usa,4
90358,20.0,usa,4
106437,35.0,usa,3
107631,26.0,usa,1
117396,,usa,4
126154,,usa,1
131622,51.0,usa,24
135172,35.0,switzerland,1
143609,,usa,9
144715,,usa,1
154269,,usa,4
157281,44.0,usa,5
170077,58.0,usa,24
187018,23.0,japan,1
188441,38.0,usa,4
195445,,united kingdom,2
199283,,usa,2
208548,,usa,2
210872,,usa,3
237747,41.0,usa,1
245604,43.0,usa,6
249086,38.0,usa,2
259400,,usa,5
269344,,usa,8
273905,35.0,usa,3
22812,,usa,1
34476,,usa,3
34736,42.0,usa,3
34748,,usa,1
41123,40.0,usa,9
101790,,usa,3
121943,,canada,1
130995,,usa,2
132537,51.0,usa,1
136357,,usa,3
142826,26.0,usa,5
162092,26.0,usa,4
170319,69.0,usa,3
189463,64.0,usa,2
220694,,usa,1
254577,47.0,usa,1
16994,31.0,usa,3
245942,,usa,1
2770,,usa,4
8186,33.0,usa,2
27287,,usa,4
41197,,usa,1
116922,25.0,usa,1
189813,,canada,9
216037,,usa,1
242718,,usa,1
274644,,usa,4
153235,,usa,1
249140,46.0,malaysia,17
68073,44.0,usa,3
11271,,usa,1
18702,24.0,usa,2
30257,36.0,usa,2
78286,15.0,usa,2
127113,39.0,usa,5
134302,,usa,7
151043,20.0,usa,14
153089,24.0,usa,1
185752,25.0,usa,5
257625,22.0,usa,10
30319,41.0,usa,10
31141,37.0,usa,1
38457,,usa,2
40602,37.0,usa,2
65465,,usa,2
69964,50.0,canada,1
76480,38.0,usa,2
86419,48.0,usa,6
88330,,usa,16
90752,35.0,usa,1
99216,,usa,1
116582,32.0,usa,12
132687,28.0,usa,4
137687,,usa,1
138999,,usa,1
141840,25.0,usa,1
146734,37.0,usa,5
149245,,usa,1
152496,,usa,5
170151,,canada,1
175851,,usa,1
185467,,usa,2
189718,24.0,usa,1
193272,,usa,1
198564,42.0,usa,2
213859,48.0,usa,1
221753,35.0,usa,40
227686,34.0,usa,3
243376,,usa,1
244340,,usa,1
252917,35.0,canada,1
278255,34.0,usa,2
392,44.0,spain,9
135241,,spain,6
120251,59.0,spain,1
8360,52.0,spain,1
200067,30.0,spain,1
3757,,spain,77
14958,39.0,spain,58
38589,36.0,spain,5
178890,,spain,8
204567,25.0,spain,1
9029,,spain,10
43645,33.0,spain,5
393,24.0,united kingdom,2
30411,,united kingdom,5
50769,,united kingdom,1
145342,36.0,newzealand,1
181598,,canada,4
256023,,canada,6
260549,24.0,canada,1
408,17.0,usa,4
77273,,usa,6
79430,49.0,usa,2
111171,,usa,3
93130,61.0,canada,15
150554,15.0,usa,12
165316,39.0,usa,3
214717,23.0,usa,5
252422,,usa,1
222204,42.0,usa,126
13094,24.0,usa,6
76019,28.0,united kingdom,34
84671,43.0,canada,5
117210,35.0,usa,10
126911,57.0,usa,9
130085,42.0,australia,2
136291,23.0,usa,12
160011,,usa,4
165435,,canada,5
195943,17.0,usa,16
207936,58.0,canada,6
254787,,usa,2
272415,26.0,israel,3
70504,33.0,canada,1
242061,,usa,1
2115,55.0,usa,1
7620,21.0,usa,10
9484,,canada,2
12698,32.0,usa,6
16835,28.0,usa,8
17944,,usa,1
21888,26.0,usa,2
22936,23.0,usa,6
23353,31.0,usa,2
23881,,canada,5
28255,23.0,usa,40
33727,,canada,1
37710,33.0,usa,1
37904,,usa,1
39700,,usa,1
41117,34.0,usa,3
43310,,usa,1
43902,35.0,usa,1
46690,27.0,switzerland,8
51252,,usa,23
56663,22.0,usa,7
62151,45.0,canada,4
66731,,usa,1
67693,24.0,usa,5
68574,,usa,1
71075,26.0,usa,10
72980,52.0,usa,1
77082,21.0,usa,2
80105,39.0,usa,10
82001,,usa,10
85265,43.0,newzealand,1
88146,43.0,usa,2
92688,62.0,empty,1
100838,35.0,usa,1
101901,29.0,usa,2
108800,32.0,usa,1
109727,27.0,usa,3
110712,21.0,united kingdom,2
111054,21.0,usa,2
112307,,usa,1
115905,28.0,canada,2
116090,,usa,7
116433,,usa,6
116537,,usa,8
116740,50.0,usa,2
120797,,canada,1
126685,18.0,usa,2
129725,,canada,5
130150,,usa,4
132996,34.0,usa,4
133786,35.0,usa,5
137151,,canada,2
138437,,usa,7
148794,,usa,1
150911,35.0,usa,3
151125,,usa,1
151806,50.0,newzealand,9
152330,24.0,canada,1
154736,30.0,usa,1
155816,49.0,canada,1
161448,57.0,usa,3
162935,28.0,australia,3
167296,,usa,1
168336,,canada,15
169681,41.0,usa,23
171767,,usa,1
174916,,usa,20
175123,,usa,3
177108,,usa,2
187871,22.0,canada,9
193441,,usa,1
194202,40.0,usa,5
194572,19.0,united kingdom,2
200409,,usa,1
206375,18.0,singapore,6
206384,38.0,usa,3
207878,32.0,usa,2
208641,48.0,usa,3
221389,32.0,usa,1
222638,,canada,4
229456,,usa,2
231854,,united kingdom,2
240394,25.0,usa,8
245088,27.0,usa,34
246528,31.0,united kingdom,8
250341,37.0,usa,2
254822,,canada,55
266378,,usa,2
271196,21.0,usa,2
272217,55.0,canada,1
275906,19.0,usa,1
900,25.0,usa,10
42573,78.0,usa,19
116170,24.0,usa,1
116746,66.0,usa,3
187919,,usa,1
196018,27.0,usa,29
268179,,usa,3
212983,,usa,2
243132,16.0,usa,3
60400,,usa,5
76840,28.0,usa,1
182425,26.0,usa,15
30779,18.0,canada,18
187048,,usa,1
413,17.0,usa,2
2366,16.0,usa,1
7769,30.0,usa,1
11709,29.0,usa,5
20029,16.0,usa,2
36114,15.0,usa,1
52125,,usa,2
90687,20.0,usa,1
96142,,usa,4
101588,,usa,1
151729,,usa,1
153249,26.0,usa,7
189983,,usa,2
198336,,usa,1
233256,36.0,usa,21
261937,,usa,2
267602,,usa,3
253490,32.0,usa,1
273075,,usa,2
6604,48.0,usa,7
31677,36.0,usa,1
48970,,usa,7
51892,60.0,usa,1
66106,49.0,usa,3
81845,34.0,united kingdom,8
113633,42.0,usa,7
156584,55.0,australia,15
159283,66.0,united kingdom,13
181191,63.0,usa,2
190592,,united kingdom,2
196251,21.0,united kingdom,1
205632,19.0,canada,2
215040,51.0,usa,2
238936,,usa,1
245927,47.0,canada,1
251541,41.0,usa,4
270154,28.0,empty,1
277937,40.0,usa,8
54740,34.0,usa,4
62009,,usa,30
146155,50.0,usa,3
149665,67.0,usa,2
156161,,usa,3
209356,55.0,usa,3
258425,,empty,5
82942,,usa,11
20175,,usa,1
43673,57.0,usa,1
54046,25.0,costarica,1
60570,,usa,2
66220,57.0,usa,1
76257,,usa,4
92379,,israel,1
99198,34.0,usa,1
102375,27.0,united kingdom,15
127336,,usa,2
136943,,usa,5
137604,30.0,usa,1
143695,50.0,usa,6
149025,,united kingdom,1
149204,,usa,10
162260,,usa,4
175592,44.0,usa,2
178839,46.0,usa,1
184639,,usa,5
187287,56.0,usa,2
215523,,usa,1
238731,,usa,5
243639,,usa,1
265932,25.0,singapore,7
188772,,usa,6
270180,35.0,usa,1
7078,,usa,1
22145,30.0,canada,1
26020,64.0,usa,1
30290,29.0,usa,8
30298,,usa,3
30884,,usa,2
32437,67.0,usa,1
45781,,usa,1
46173,,usa,3
46279,47.0,usa,1
47831,31.0,usa,2
48980,57.0,usa,1
50007,54.0,usa,2
50504,,usa,7
56167,22.0,italy,2
56850,,usa,2
58860,41.0,usa,1
59374,,usa,1
59430,48.0,usa,5
59919,,usa,2
60626,30.0,canada,3
62741,,usa,1
68709,,usa,1
78634,,usa,1
78935,,canada,3
80327,,usa,1
81955,50.0,usa,1
84226,,usa,2
92152,57.0,usa,15
94027,63.0,usa,1
95933,,empty,5
99102,,usa,12
99222,,usa,7
100517,46.0,usa,3
101520,47.0,usa,2
110110,25.0,canada,9
112033,,usa,1
116717,,usa,1
126432,26.0,usa,2
144869,31.0,united kingdom,1
148109,,usa,1
148784,,usa,1
149936,59.0,usa,1
151101,,usa,14
157082,25.0,france,24
164141,32.0,usa,1
168934,46.0,usa,3
180160,24.0,usa,1
180910,,usa,1
181117,,usa,2
182229,,usa,9
188813,,usa,1
197504,,usa,1
198302,,usa,4
200668,56.0,usa,1
205943,43.0,usa,91
216879,,usa,2
231430,,australia,1
237539,,usa,1
243984,40.0,usa,9
259305,,usa,3
266299,61.0,usa,7
270551,,usa,5
271156,56.0,usa,5
273471,,usa,1
13256,38.0,usa,3
35320,24.0,australia,21
37594,35.0,usa,2
64791,28.0,usa,1
93335,36.0,usa,7
106201,,usa,1
107592,34.0,usa,7
142090,33.0,bulgaria,2
146781,52.0,usa,8
212411,25.0,usa,7
226725,56.0,usa,1
227302,50.0,usa,1
244993,27.0,united kingdom,2
271711,29.0,portugal,3
5710,28.0,usa,1
51983,,usa,4
73225,,usa,1
111521,13.0,usa,1
181474,,usa,1
183154,28.0,usa,1
254852,20.0,canada,6
3543,37.0,usa,4
6975,,canada,1
12707,37.0,canada,6
17917,23.0,canada,3
30052,,usa,28
31094,,usa,34
35143,,usa,2
47206,,usa,1
54653,26.0,usa,1
58325,32.0,usa,1
64110,48.0,canada,1
74330,31.0,canada,2
80623,,usa,6
86100,70.0,usa,3
91448,,usa,3
93279,,usa,1
108760,25.0,canada,1
111310,31.0,usa,3
118678,53.0,usa,1
119996,48.0,usa,1
132957,52.0,usa,4
136328,45.0,usa,1
152755,42.0,usa,1
152961,34.0,usa,1
153502,,usa,4
162662,30.0,canada,7
166231,51.0,usa,1
171216,,usa,1
172163,,canada,1
172240,34.0,usa,1
188822,,germany,1
206119,61.0,usa,2
219178,,usa,2
229723,,usa,1
252311,,usa,1
254405,33.0,usa,18
263829,35.0,usa,2
269244,,usa,16
56707,,usa,6
93170,52.0,canada,1
104341,46.0,usa,4
