year_of_publication,category,rating
1983.0,['Romance fiction'],5.666666666666667
1983.0,['Russia'],7.166666666666667
1983.0,['Science fiction'],7.5
1983.0,"['Science fiction, American']",8.5
1983.0,['Science'],6.75
1983.0,['Self-Help'],4.777777777777778
1983.0,['Short stories'],1.5
1983.0,"['Short stories, American']",7.0
1983.0,['Singers'],8.0
1983.0,['Slavery'],9.5
1983.0,['Social Science'],6.758620689655173
1983.0,['Sports & Recreation'],7.333333333333333
1983.0,['Technology & Engineering'],2.0
1983.0,['Television stations'],7.0
1983.0,['Transportation'],8.0
1983.0,['True Crime'],6.0
1983.0,['United States'],2.0
1983.0,['Veterinarians'],10.0
1983.0,['Women'],8.0
1983.0,"['World War, 1914-1918']",7.0
1983.0,"['World War, 1939-1945']",7.25
1984.0,"[""Children's audiobooks""]",8.0
1984.0,"[""Children's literature""]",7.0
1984.0,"[""Children's literature, German""]",8.0
1984.0,"[""Children's poetry""]",4.0
1984.0,"[""Children's stories""]",5.4
1984.0,"[""Children's stories, American""]",5.333333333333333
1984.0,"[""Children's stories, American.""]",5.5
1984.0,"[""Children's stories, English""]",10.0
1984.0,['Accelerated readers'],9.333333333333334
1984.0,['Accident victims'],8.5
1984.0,['Activities'],10.0
1984.0,['Adolescence'],6.333333333333333
1984.0,['Adventure stories'],8.0
1984.0,['Aesthetics'],9.0
1984.0,['Africa'],9.25
1984.0,['African American intellectuals.'],2.0
1984.0,['African Americans'],6.5
1984.0,['Alberta'],7.0
1984.0,['Allegories'],7.0
1984.0,['Alphabet'],10.0
1984.0,['American drama'],7.5
1984.0,['American fiction'],7.875
1984.0,['American poetry'],9.0
1984.0,"['American wit and humor, Pictorial']",6.5
1984.0,"['American wit and humor, Pictorial.']",5.0
1984.0,['Amerikan Edebiyatı'],7.0
1984.0,['Amsterdam (Netherlands)'],9.0
1984.0,['Angels'],3.0
1984.0,['Anglo-Saxons'],9.0
1984.0,['Animals in literature'],8.0
1984.0,['Animals'],6.333333333333333
1984.0,['Antiques & Collectibles'],8.0
1984.0,['Apologetics'],9.333333333333334
1984.0,['Arche de Noé - Romans'],9.0
1984.0,['Architecture'],5.666666666666667
1984.0,['Argentina'],6.0
1984.0,['Arkansas'],5.75
1984.0,['Armageddon'],7.0
1984.0,['Arms race'],10.0
1984.0,['Art'],6.166666666666667
1984.0,['Artists'],9.0
1984.0,['Atomic bomb'],10.0
1984.0,['Aunts'],8.25
1984.0,['Australia'],8.5
1984.0,['Australian drama'],5.0
1984.0,"['Authors, American']",7.75
1984.0,"['Authors, Australian']",8.333333333333334
1984.0,"['Authors, Chilean']",8.0
1984.0,['Babysitters'],7.5
1984.0,['Baseball'],9.0
1984.0,['Bashfulness'],7.0
1984.0,"['Battle, Superintendent (Fictitious character)']",5.0
1984.0,['Behavior modification'],7.9375
1984.0,['Belgariad-(Book #5)'],8.6
1984.0,['Berlin (Germany)'],8.0
1984.0,['Bible stories'],3.5
1984.0,['Bible'],8.4
1984.0,['Bibles'],9.0
1984.0,['Biography & Autobiography'],7.627450980392157
1984.0,['Birds'],9.0
1984.0,['Blind'],8.0
1984.0,['Board books'],7.0
1984.0,"['Body, Mind & Spirit']",7.714285714285714
1984.0,['Boston (Mass.)'],2.0
1984.0,['Boys'],1.0
1984.0,['Broadsides'],2.0
1984.0,['Brothers and sisters'],6.25
1984.0,['Building'],3.0
1984.0,['Burglars'],8.1
1984.0,['California'],6.75
1984.0,['Campfire graphic novels'],7.5
1984.0,['Canada'],7.5
1984.0,['Castles'],10.0
1984.0,['Cats'],6.5
1984.0,['Cattle trade'],4.0
1984.0,['Character sketches.'],10.0
1984.0,['Charleston (S.C.)'],6.5
1984.0,['Cheerleading.'],1.0
1984.0,['Childbirth'],8.0
1984.0,['Chimney sweeps'],8.0
1984.0,['Christian life'],5.5
1984.0,['Christmas decorations'],9.0
1984.0,['Classic'],9.5
1984.0,['Clubs'],5.0
1984.0,['Comics & Graphic Novels'],7.0
1984.0,['Communication in management'],8.0
1984.0,['Computers'],10.0
1984.0,['Contests'],7.5
1984.0,['Cookery (Tofu)'],7.0
1984.0,"['Cookery, Italian']",4.0
1984.0,['Cooking'],6.4
1984.0,"['Covenant, Thomas (Fictitious character)']",5.666666666666667
1984.0,['Covenants'],7.0
1984.0,['Crafts & Hobbies'],6.25
1984.0,['Cults'],5.0
1984.0,['Culture'],4.0
1984.0,['Death'],9.0
1984.0,['Depressions'],9.0
1984.0,['Detective and mystery stories'],7.352941176470588
1984.0,"['Detective and mystery stories, English']",7.0
1984.0,['Devon (England)'],8.4
1984.0,['Devotional calendars'],7.0
1984.0,['Dinosaurs'],2.0
1984.0,['Dogs'],8.75
1984.0,['Domestic fiction'],7.111111111111111
1984.0,['Drama'],6.923076923076923
1984.0,['Druids and druidism'],3.0
1984.0,['Dune (Imaginary place)'],7.628571428571429
1984.0,['Editing'],7.0
1984.0,['Education'],8.0
1984.0,['Egyptian language'],9.0
1984.0,['England'],7.5
1984.0,['English drama (Tragedy)'],7.6
1984.0,['English drama'],9.0
1984.0,['English fiction'],7.0
1984.0,['English language'],7.333333333333333
1984.0,['English literature'],7.0
1984.0,['Entertainers'],6.666666666666667
1984.0,['Essays'],10.0
1984.0,['Etiquette'],9.0
1984.0,['Extraterrestrial beings'],8.0
1984.0,['FICTION'],7.5
1984.0,['Fairies'],10.0
1984.0,['Families'],4.0
1984.0,['Family & Relationships'],6.833333333333333
1984.0,['Fantastic fiction'],9.0
1984.0,['Fantastic fiction.'],6.0
1984.0,"['Fantastic literature, English']",8.0
1984.0,"['Fantasy fiction, American']",8.0
1984.0,['Fantasy'],8.4
1984.0,['Fathers and sons'],7.383333333333334
1984.0,['Fear'],6.0
1984.0,['Fiction in English'],6.666666666666667
1984.0,['Fiction'],7.032967032967033
1984.0,['Film novelizations'],7.5
1984.0,['Fly fishing'],10.0
1984.0,['Folklore'],6.0
1984.0,['Foreign Language Study'],5.0
1984.0,['Foreign correspondents'],5.0
1984.0,['Fourth dimension'],7.25
1984.0,['Friendship'],8.0
1984.0,['Games & Activities'],8.0
1984.0,['Games'],7.5
1984.0,['Gardening'],5.9
1984.0,['Germany'],4.0
1984.0,"['Ghost stories, English.']",9.0
1984.0,['Great Britain'],9.0
1984.0,['Great Plains'],9.0
1984.0,['Health & Fitness'],7.25
1984.0,['High schools'],5.75
1984.0,['Himalaya Mountains'],8.5
1984.0,['Historical geography'],9.0
1984.0,['History'],7.5
1984.0,['Hollywood (Calif.)'],7.333333333333333
1984.0,"['Hollywood (Los Angeles, Calif.)']",3.0
1984.0,['Horror tales'],8.0
1984.0,"['Horror tales, American']",6.285714285714286
1984.0,['Human-alien encounters'],8.0
1984.0,['Humor'],7.027777777777778
1984.0,['Hyperspace'],7.0
1984.0,['India'],7.0
1984.0,['Indian women'],8.0
1984.0,['Indians of North America'],9.0
1984.0,['Interplanetary voyages'],9.0
1984.0,['Italy'],1.0
1984.0,['Juvenile Fiction'],7.942408376963351
1984.0,['Juvenile Nonfiction'],6.6521739130434785
1984.0,['Knights and knighthood'],9.0
1984.0,['Labor'],10.0
1984.0,['Language Arts & Disciplines'],6.5
1984.0,['Language and languages'],9.0
1984.0,['Law'],8.0
1984.0,['Lesbianism'],9.0
1984.0,['Librarians'],8.5
1984.0,['Life on other planets'],5.166666666666667
1984.0,['Literary Collections'],7.5
1984.0,['Literary Criticism'],5.6
1984.0,['Loneliness'],8.666666666666666
1984.0,"['Love poetry, German']",10.0
1984.0,['Love'],3.0
1984.0,['Magic'],8.0
1984.0,['Mars (Planet)'],7.5
1984.0,['Mathematics'],10.0
1984.0,['Medical'],8.0
1984.0,['Mental illness'],7.857142857142857
1984.0,['Mercenary troops'],7.0
1984.0,['Mice'],5.5
1984.0,['Music'],7.571428571428571
1984.0,['Mystery and detective stories'],9.0
1984.0,['Mythology'],8.666666666666666
1984.0,['Nature'],8.0
1984.0,['New York (N.Y.)'],8.0
1984.0,"['Northwest, Pacific']",6.0
1984.0,['Owls'],6.0
1984.0,['Parapsychology'],9.0
1984.0,['Performing Arts'],6.714285714285714
1984.0,['Pets'],6.833333333333333
1984.0,['Philosophy'],6.166666666666667
1984.0,['Photography'],10.0
1984.0,['Poetry'],8.125
1984.0,['Political Science'],7.0
1984.0,['Psychology'],8.333333333333334
1984.0,['Public schools'],5.0
1984.0,['Reference'],9.333333333333334
1984.0,['Regicides'],8.333333333333334
1984.0,['Religion'],7.285714285714286
1984.0,['Robots'],1.0
1984.0,['Running'],8.0
1984.0,['Savannah (Ga.)'],6.0
1984.0,['Schools'],8.333333333333334
1984.0,['Science fiction'],7.0
1984.0,"['Science fiction, American']",7.0
1984.0,"['Science fiction, American.']",2.0
1984.0,['Science fiction.'],5.5
1984.0,['Science'],6.916666666666667
1984.0,['Sea otter'],8.0
1984.0,['Self-Help'],7.5
1984.0,['Short stories'],10.0
1984.0,['Social Science'],7.176470588235294
1984.0,['Spiritual life'],7.615384615384615
1984.0,['Sports & Recreation'],7.6
1984.0,['Study Aids'],2.0
1984.0,['Technology & Engineering'],10.0
1984.0,['Tennis'],8.0
1984.0,['Travel'],8.0
1984.0,['True Crime'],10.0
1984.0,['Veterinarians'],9.0
1984.0,['Western stories'],10.0
1984.0,['Young Adult Fiction'],8.5
1985.0,"[""Artists' books""]",8.0
1985.0,"[""Children's literature""]",5.0
1985.0,"[""Children's literature.""]",10.0
1985.0,"[""Children's songs""]",3.5
1985.0,"[""Children's stories""]",8.115384615384615
1985.0,"[""Children's stories, American""]",8.5
1985.0,"[""Children's stories, American.""]",7.2
1985.0,"[""Presidents' spouses""]",6.0
1985.0,['11030 - short stories in English - p1030 - Canadian writers - 1945- - 60030 - texts'],9.0
1985.0,['Abnormal reflexes'],9.0
1985.0,['Accident victims'],7.0
1985.0,['Activity programs in education'],3.0
1985.0,['Adjustment (Psychology)'],4.0
1985.0,['Adolescence'],5.5
1985.0,['Adolescent psychology'],5.0
1985.0,['Adventure and adventurers'],7.0
1985.0,['Adventure stories'],6.0
1985.0,['Aeronautics'],4.0
1985.0,['African American women'],10.0
1985.0,['Alien labor'],8.333333333333334
1985.0,['Alphabets'],7.0
1985.0,['American drama'],8.375
1985.0,['American fiction'],5.666666666666667
1985.0,['American poetry'],6.0
1985.0,"['American wit and humor, Pictorial']",7.0
1985.0,['Americans'],8.666666666666666
1985.0,['Anal sex'],6.625
1985.0,['Andalusia (Spain)'],8.5
1985.0,['Animals'],7.555555555555555
1985.0,['Antarctica'],7.0
1985.0,['Appearance (Philosophy)'],8.222222222222221
1985.0,['Architecture'],10.0
1985.0,['Aristocracy (Social class)'],9.5
1985.0,['Arizona'],9.0
1985.0,['Art'],7.125
1985.0,['Arthurian romances'],9.0
1985.0,['Assembler language (Computer program language)'],6.0
1985.0,['Astronautics'],7.0
1985.0,['Atomic bomb victims'],7.0
1985.0,['Austin (Tex.)'],2.0
1985.0,['Authors Fiction'],7.0
1985.0,"['Authors, American']",8.0
1985.0,"['Authors, English']",7.5
1985.0,"['Authors, French']",8.0
1985.0,"['Authors, German']",10.0
1985.0,"['Authors, New Zealand']",9.0
1985.0,['Avarice'],9.0
1985.0,['Aztecs'],6.0
1985.0,['Balloons'],10.0
1985.0,['Bebekler- bakım'],1.0
1985.0,['Bedtime'],3.0
1985.0,['Bevölkerungspolitik'],6.0
1985.0,"['Bible stories, English']",10.0
1985.0,['Bible'],6.5
1985.0,['Big Bird (Fictitious character)'],6.0
1985.0,['Biography & Autobiography'],7.411764705882353
1985.0,['Biology'],10.0
1985.0,['Birds'],7.833333333333333
1985.0,['Birthdays'],9.0
1985.0,"['Body, Mind & Spirit']",7.888888888888889
1985.0,['Boys'],8.043478260869565
1985.0,['British'],8.0
1985.0,['Brothers and sisters'],5.333333333333333
1985.0,['Brothers'],9.0
1985.0,['Bulls'],2.0
1985.0,['Business & Economics'],2.5
1985.0,['Business etiquette'],5.0
1985.0,['Businessmen'],6.0
1985.0,['California'],7.75
1985.0,"['Call, Woodrow (Fictitious character)']",9.0
1985.0,['Cambodia'],7.75
1985.0,['Canada'],9.0
1985.0,['Canadian literature'],8.333333333333334
1985.0,['Canon (Literarature)'],6.5
1985.0,['Capitalists and financiers'],6.75
1985.0,['Caricatures and cartoons'],7.0
1985.0,['Cartoon characters'],4.0
1985.0,['Casteel family (Fictitious characters)'],4.285714285714286
1985.0,['Cathedrals'],8.0
1985.0,['Cats'],8.0
1985.0,['Change (Psychology)'],9.0
1985.0,['Chicago (Ill.)'],4.0
1985.0,['Child rearing.'],7.0
1985.0,['Children with disabilities'],10.0
1985.0,['Children'],7.0
1985.0,['China'],7.0
1985.0,['Christian fiction'],8.0
1985.0,['Christian life'],7.0
1985.0,['City and town life'],5.0
1985.0,"['Civilization, Classical']",8.0
1985.0,['Clifford (Fictitious character : Bridwell)'],8.0
1985.0,['Clowns'],2.0
1985.0,['Cold War'],5.666666666666667
1985.0,['Collection Merveilleux'],6.666666666666667
1985.0,['Competition'],2.0
1985.0,['Concentration camps'],9.0
1985.0,['Consolation'],6.0
1985.0,['Cooking'],7.428571428571429
1985.0,['Cost and standard of living'],7.0
1985.0,['Country life'],5.333333333333333
1985.0,['Coyote'],10.0
1985.0,['Crafts & Hobbies'],8.75
1985.0,['Crime and criminals'],9.0
1985.0,['Criminal investigation'],8.0
1985.0,['Cruise ships'],6.666666666666667
1985.0,['Custody of children'],6.0
1985.0,['Dallas (Tex.)'],10.0
1985.0,['Dating (Social customs)'],1.0
1985.0,['Dee Jen-Djieh (Fictitious character)'],6.0
1985.0,"['Dent, Arthur (Fictitious character)']",7.75
1985.0,['Deryni (Fictitious characters)'],7.333333333333333
1985.0,['Detective and mystery stories'],6.428571428571429
1985.0,['Detectives'],7.0
1985.0,['Devotional calendars'],8.0
1985.0,['Disasters'],5.0
1985.0,['Dogs'],6.0
1985.0,['Domestic fiction'],5.571428571428571
1985.0,['Drama'],7.444444444444445
1985.0,['Ducks'],7.0
1985.0,['Ecology'],10.0
1985.0,['Education'],8.571428571428571
1985.0,['Elves'],6.666666666666667
1985.0,"['Engels, Friedrich, 1820-1895. Lage der Arbeitenden Klasse in England']",5.0
1985.0,['England'],6.777777777777778
1985.0,['English drama'],5.0
1985.0,['English fiction'],8.5
1985.0,['English language'],6.166666666666667
1985.0,['Entrepreneurship'],1.0
1985.0,['Ethics'],9.0
1985.0,['Etiquette for children and teenagers'],8.0
1985.0,['Europe'],8.0
1985.0,['Extrasensory perception'],7.0
1985.0,['FICTION'],7.5
1985.0,['Families'],4.5
1985.0,['Family & Relationships'],6.25
1985.0,['Fantasy fiction'],8.705882352941176
1985.0,"['Fantasy fiction, American']",7.0
1985.0,['Fantasy'],6.666666666666667
1985.0,['Fawns'],6.0
1985.0,['Fiction'],7.01123595505618
1985.0,['Folklore'],8.0
1985.0,['Football stories'],3.0
1985.0,['Football'],4.0
1985.0,['Forecasting'],10.0
1985.0,['Foreign Language Study'],6.875
1985.0,['Founding Fathers of the United States'],3.0
1985.0,['French fiction'],5.0
1985.0,['Friendship'],8.5
1985.0,['Fur traders'],5.0
1985.0,['Games & Activities'],4.0
1985.0,['Games'],8.0
1985.0,['Gardening'],8.0
1985.0,['German fiction'],5.5
1985.0,['Good and evil'],8.166666666666666
1985.0,['Great Britain'],9.0
1985.0,['Hats'],2.0
1985.0,['Hawaii'],4.0
1985.0,['Health & Fitness'],5.75
1985.0,['Heart'],4.0
1985.0,['High schools'],3.5
1985.0,['Historical fiction'],7.857142857142857
1985.0,['History'],7.473684210526316
1985.0,['Homosexuality'],6.5
1985.0,['Horses'],10.0
1985.0,['House & Home'],4.75
1985.0,['House Cleaning'],5.0
1985.0,['Humor'],6.875
1985.0,['Imaginary places'],8.0
1985.0,['India'],7.0
1985.0,['Intelligence service'],7.0
1985.0,['Interplanetary voyages'],8.0
1985.0,['Inventions'],3.0
1985.0,['Italy'],6.0
1985.0,['JUVENILE FICTION'],7.75
1985.0,['Jerusalem'],9.0
1985.0,['Jews'],4.0
1985.0,['Juvenile Fiction'],7.484662576687117
1985.0,['Juvenile Nonfiction'],7.666666666666667
1985.0,"['Juvenile fiction- nasty people, pranks, monkeys']",7.0
1985.0,['Kings and rulers'],6.0
1985.0,['Klondike River Valley (Yukon)'],7.0
1985.0,['Krynn (Imaginary place)'],8.555555555555555
1985.0,['Labor camps'],10.0
1985.0,['Language Arts & Disciplines'],6.142857142857143
1985.0,['Latin language'],10.0
1985.0,['Law'],9.0
1985.0,['Literacy'],8.0
1985.0,['Literary Criticism'],7.625
1985.0,['London (England)'],10.0
1985.0,['Love'],7.0
1985.0,['Man-woman relationships'],9.0
1985.0,['Marine biology'],10.0
1985.0,['Mathematics'],5.0
1985.0,['Medical'],10.0
1985.0,['Microeconomics'],3.0
1985.0,['Monuments'],2.0
1985.0,['Mothers and daughters'],10.0
1985.0,['Motion picture actors and actresses'],2.0
1985.0,['Motion picture producers and directors'],8.0
1985.0,['Music'],6.5
1985.0,['Mystery'],8.0
1985.0,"['Mythology, Classical']",9.0
1985.0,['Nannies'],3.0
1985.0,['Nature'],6.666666666666667
1985.0,['New York (N.Y.)'],5.0
1985.0,['Oral communication'],9.0
1985.0,['Painting'],9.0
1985.0,['Paperbacks'],4.5
1985.0,['Performing Arts'],7.333333333333333
1985.0,['Personality'],9.0
1985.0,['Pets'],8.0
1985.0,['Philosophy'],7.222222222222222
1985.0,['Photography of cats'],10.0
1985.0,"['Photography, Artistic.']",10.0
1985.0,['Photojournalism'],9.0
1985.0,['Planets'],8.0
1985.0,['Plot-your-own stories'],6.5
1985.0,['Poetry'],8.0
1985.0,['Political Science'],5.75
1985.0,['Psychology'],6.571428571428571
1985.0,['Puppets'],4.0
1985.0,['Quotations'],7.0
1985.0,['Reference'],7.0
1985.0,['Religion'],7.085714285714285
1985.0,['Rock musicians'],6.8
1985.0,['Romance fiction'],7.0
1985.0,['Science fiction'],7.0
1985.0,"['Science fiction, American']",8.666666666666666
1985.0,"['Science fiction, American.']",6.0
1985.0,['Science'],7.4
1985.0,['Self-Help'],3.0
1985.0,"['Short stories, English']",7.0
1985.0,['Social Science'],6.392857142857143
1985.0,['Sports & Recreation'],7.666666666666667
1985.0,['Star Trek fiction'],6.5
1985.0,"['Suspense fiction, American']",5.0
1985.0,['Technology & Engineering'],6.875
1985.0,['Travel'],7.0
1985.0,['Treasure troves'],4.0
1985.0,['United States'],7.0
1985.0,['Vampires'],6.0
1985.0,['Venice (Italy)'],8.0
1985.0,['Veterinarians'],8.0
1985.0,['Western stories'],8.0
1985.0,['Wild flowers'],6.0
1985.0,"['World War, 1939-1945']",7.0
1986.0,"[""Children's literature""]",9.0
1986.0,"[""Children's poetry, American.""]",9.0
1986.0,"[""Children's songs""]",10.0
1986.0,"[""Children's stories in English, 1945- - Texts""]",8.0
1986.0,"[""Children's stories""]",7.0
1986.0,['Aboriginal Australians'],10.0
1986.0,['Accelerated readers'],8.5
1986.0,['Accidents'],10.0
1986.0,['Actors'],10.0
1986.0,['Adolescence'],8.777777777777779
1986.0,['Adventure fiction'],9.0
1986.0,['Adventure stories'],8.5
1986.0,['African Americans'],8.5
1986.0,['African fiction'],8.0
1986.0,['Albany (N.Y.)'],6.333333333333333
1986.0,['Alcoholics'],8.25
1986.0,"['Almanacs, American']",10.0
1986.0,['Altruism'],6.333333333333333
1986.0,['Amazon River Valley'],8.0
1986.0,['American bison'],8.0
1986.0,['American drama'],9.0
1986.0,['American fiction'],5.428571428571429
1986.0,['American literature'],5.5
1986.0,['American poetry'],9.0
1986.0,"['American wit and humor, Pictorial']",6.25
1986.0,['Americans'],5.333333333333333
1986.0,['Anesthesia in dentistry'],2.0
1986.0,['Angels'],9.0
1986.0,['Anger'],7.0
1986.0,['Animals in art'],6.0
1986.0,['Animals'],7.555555555555555
1986.0,['Anthropology'],8.0
1986.0,['Antiques & Collectibles'],10.0
1986.0,"['Antiquities, Prehistoric']",9.0
1986.0,['Apartment houses'],4.0
1986.0,['Apologetics'],4.5
1986.0,['Appetite disorders'],8.0
1986.0,['Archaeology'],10.0
1986.0,['Architecture'],8.666666666666666
1986.0,['Arctic regions'],7.0
1986.0,['Arrhythmia'],9.0
1986.0,['Art'],7.9523809523809526
1986.0,"['Art, Italian']",9.0
1986.0,['Audiocassettes for children'],8.5
1986.0,['Audiocassettes'],6.333333333333333
1986.0,['Aunts'],8.0
1986.0,['Australia'],8.0
1986.0,['Australian poetry'],7.0
1986.0,"['Authors, American']",6.666666666666667
1986.0,"['Authors, Chilean']",7.75
1986.0,"['Authors, Dutch']",6.0
1986.0,"['Authors, English']",4.5
1986.0,['Avalanches'],7.0
1986.0,['Babysitters'],8.0
1986.0,['Ballet dancing'],8.0
1986.0,['Bashfulness'],10.0
1986.0,['Bears'],4.0
1986.0,['Bedtime'],7.0
1986.0,['Bible'],10.0
1986.0,['Bildungsromans'],7.5
1986.0,['Billion (The number)'],8.0
1986.0,['Biographers'],8.0
1986.0,['Biography & Autobiography'],7.189473684210526
1986.0,['Bisexual women'],10.0
1986.0,['Boarding schools'],7.0
1986.0,"['Body, Mind & Spirit']",6.55
1986.0,['Boston (Mass.)'],5.214285714285714
1986.0,['Boxers (Sports)'],8.5
1986.0,['British'],7.285714285714286
1986.0,['Brothers and sisters'],9.125
1986.0,['Brownie Girl Scouts'],7.0
1986.0,['Bullfighters'],8.0
1986.0,['Business & Economics'],5.45
1986.0,['Businesswomen'],6.0
1986.0,['California'],5.75
1986.0,"['Callahan, Mike (Fictitious character)']",7.25
1986.0,['Camping'],4.0
1986.0,['Camps'],5.0
1986.0,['Canada'],2.0
1986.0,['Canon (Literarature)'],8.0
1986.0,['Castaways'],7.0
1986.0,['Catholics'],9.0
1986.0,['Cats'],7.25
1986.0,['Charities'],7.0
1986.0,['Charms'],4.0
1986.0,['Cheerleading'],8.0
1986.0,['Cherokee Indians'],7.636363636363637
1986.0,['Child development'],9.0
1986.0,['Child psychologists'],8.5
1986.0,['Child rearing'],8.0
1986.0,['Childbirth'],10.0
1986.0,['Children of Holocaust survivors'],9.307692307692308
1986.0,['Children of divorced parents'],3.0
1986.0,['Children'],8.0
1986.0,['China'],7.5
1986.0,['Christian biography'],7.0
1986.0,['Christianity'],1.0
1986.0,['Christmas stories'],8.0
1986.0,['Christmas'],6.0
1986.0,['Clothing and dress'],6.0
1986.0,['Clubs'],6.0
1986.0,['College readers.'],9.0
1986.0,['College teachers'],8.0
1986.0,"['Comic books, strips, etc']",5.333333333333333
